title,price,tikinow,freeship,reviews,product_id,link,rating_value,image url,badge under price,discount percentage,installment,free gifts,dis_percentage
Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,244000,No,No,61,3996668366206,https://tiki.vn/dien-thoai-ban-panasonic-kx-ts500-hang-chinh-hang-p4048043.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/e3/71/9a/a23456e6289f71d29205541a8fb7c353.jpg,Yes,,No,No,9
Điện Thoại Masstel IZI 300 - Hàng Chính Hãng,329000,No,No,1,5456537964158,https://tiki.vn/dien-thoai-masstel-izi-300-hang-chinh-hang-p35527589.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/18/54/b45add752ea5eac32bb6076e601c699f.jpg,Yes,,No,No,33
Điện thoại Masstel Izi 112 - Hàng chính hãng,215000,Yes,No,2,3604566286969,https://tiki.vn/dien-thoai-masstel-izi-112-hang-chinh-hang-p22052301.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/ff/a4/3f/dd44475072a035bd09e52b2d234b9352.png,No,,No,No,26
iPad Pro 11 inch Wifi 2020 - Hàng Nhập Khẩu ,21000000,No,Yes,23,4140920110185,https://tiki.vn/ipad-pro-11-inch-wifi-2020-hang-nhap-khau-p52675312.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,12
Máy đọc sách Amazon Kindle Oasis 2 - dung lượng 8GB - Hàng nhập khẩu,5299000,No,No,3,6439625879755,https://tiki.vn/may-doc-sach-amazon-kindle-oasis-2-dung-luong-8gb-hang-nhap-khau-p41318754.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/39/7f/dc/19d46d2b70824d982999426c5a5bdb0a.jpg,No,,Yes,No,17
Điện Thoại Coolpad F110 - Hàng Chính Hãng,180000,No,No,3,3018198897555,https://tiki.vn/dien-thoai-coolpad-f110-hang-chinh-hang-p21129624.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/32/6d/d8/1fe01cb788b24fa9de91c171cd39863c.jpg,No,,No,No,5
ĐIỆN THOẠI VIVO Y12S- HÀNG CHÍNH HÃNG,2790000,No,No,0,5707188073225,https://tiki.vn/dien-thoai-vivo-y12s-hang-chinh-hang-p81140794.html?spid=83336007&src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/af/5d/4b/f7c6076622a91b4b2cf7b956d6357496.jpg,No,,No,No,7
"ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11,loa to, sóng khỏe,2 sim,bàn phím đọc số,FM không dây,dùng sim Viettel,Vinaphone,Mobifone hàng chính hãng",325000,Yes,No,22,4363783492124,https://tiki.vn/dien-thoai-di-dong-nguoi-gia-masstel-fami-11-loa-to-song-khoe-2-sim-ban-phim-doc-so-fm-khong-day-dung-sim-viettel-vinaphone-mobifone-hang-chinh-hang-p69060449.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/3a/80/ed/b27e0283a9b2f1f8b94241045e1437d2.png,No,,No,No,46
Điện Thoại Nokia 210 - Hàng Chính Hãng,729000,No,No,2,1393640235963,https://tiki.vn/dien-thoai-nokia-210-hang-chinh-hang-p12539362.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/71/a7/63/7157e39d6e80ff98ace586ece0d8dbd7.jpg,No,,No,No,6
"Điện thoại itel it5025 - Màn hình 2.4"", pin 1200 mAh, 2 sim, có camera - Hàng chính hãng",260000,Yes,No,4,3984653748229,https://tiki.vn/dien-thoai-itel-it5025-man-hinh-2-4-pin-1200-mah-2-sim-co-camera-hang-chinh-hang-p76265784.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/29/0b/b5/a325b968ee9da6c7aacd7d56fd307a9c.png,No,,No,No,13
iPad Pro 11 inch Wifi 2020 - Hàng Nhập Khẩu ,21000000,No,Yes,23,4140920110185,https://tiki.vn/ipad-pro-11-inch-wifi-2020-hang-nhap-khau-p52675312.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,12
Điện thoại để bàn Panasonic KX TSC11MX hàng chính hãng,479900,No,Yes,7,2068845884290,https://tiki.vn/dien-thoai-de-ban-panasonic-kx-tsc11mx-hang-chinh-hang-p16523479.html?src=ss-organic,4,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,26
Máy đọc sách Amazon Kindle Paperwhite 4 Gen 10 (2019) - Hàng nhập khẩu,3039000,No,No,17,4294160224932,https://tiki.vn/may-doc-sach-amazon-kindle-paperwhite-4-gen-10-2019-hang-nhap-khau-p35170466.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/8c/76/8f/e2994fbebad248e88efd211d1b4379cd.jpg,No,,Yes,No,28
Điện thoại Samsung Galaxy S21 5G -ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - HÀNG CHÍNH HÃNG,15990000,Yes,Yes,0,6258548064284,https://tiki.vn/dien-thoai-samsung-galaxy-s21-5g-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p92680185.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,45
Điện thoại bàn không dây Panasonic KX-TGF310 - Hàng Chính Hãng,1860000,No,No,10,7468007247607,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgf310-hang-chinh-hang-p21317020.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/01/79/d6/3993a1a8ba77d5dfb475e5b5613c3a97.jpg,No,,No,No,26
Điện Thoại Vivo V20 SE (8GB/128GB) - Hàng Chính Hãng,6309000,Yes,No,0,6175761863097,https://tiki.vn/dien-thoai-vivo-v20-se-8gb-128gb-hang-chinh-hang-p73682812.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/ff/0a/ec/cb479a09ae67f2c44e865e5d7bfc1f20.jpg,No,,No,No,12
Điện thoại Masstel Play 50 - Hàng Chính Hãng,459000,Yes,No,3,6160239791828,https://tiki.vn/dien-thoai-masstel-play-50-hang-chinh-hang-p73271125.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/e1/e5/95/d33ab4fdd02786c2ab159ab98e33862d.jpg,No,,No,No,8
Điện Thoại iPhone 11 Pro Max 64GB  - Hàng  Nhập Khẩu,26959000,No,No,15,9346809776809,https://tiki.vn/dien-thoai-iphone-11-pro-max-64gb-hang-nhap-khau-p33928555.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/86/db/bc/7f922fe77cc59651f577571a676552b9.png,No,,No,No,29
Điện Thoại Bàn Panasonic KX-T7700X - Hàng Chính Hãng,299000,No,No,3,3618407067013,https://tiki.vn/dien-thoai-ban-panasonic-kx-t7700x-hang-chinh-hang-p30191778.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/da/39/55/a2eed17459b10b0511d660e14263cd41.jpg,No,,No,No,7
Điện thoại di động Oukitel K7 Pro - Hàng Chính Hãng,3990000,No,Yes,9,4085241716916,https://tiki.vn/dien-thoai-di-dong-oukitel-k7-hang-chinh-hang-p3665529.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,20
Máy đọc sách Amazon Kindle Oasis 2 - dung lượng 8GB - Hàng nhập khẩu,5299000,No,No,3,6439625879755,https://tiki.vn/may-doc-sach-amazon-kindle-oasis-2-dung-luong-8gb-hang-nhap-khau-p41318754.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/39/7f/dc/19d46d2b70824d982999426c5a5bdb0a.jpg,No,,Yes,No,17
"Điện thoại Forme Duos 1900, màn hình 2.8inch, pin 1900mAh, font chữ lớn - Phân phối chính hãng",310000,No,No,16,9618304762077,https://tiki.vn/dien-thoai-forme-duos-1900-man-hinh-2-8inch-pin-1900mah-font-chu-lon-phan-phoi-chinh-hang-p47994410.html?spid=47994412&src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/2b/69/0b/6852ab1e8a5e531485c70d363f117adb.jpg,No,,No,No,14
"Điện thoại Vtel Happy H11 (Điện thoại cho người già - 2 Sim) - Gọi SOS khẩn,  Số To, Chữ To, Loa to, FM loa ngoài, Pin lớn, Thiết Kế Đẹp - Hàng Chính Hãng",299000,Yes,No,8,6669410651017,https://tiki.vn/dien-thoai-vtel-happy-h11-dien-thoai-cho-nguoi-gia-2-sim-goi-sos-khan-so-to-chu-to-loa-to-fm-loa-ngoai-pin-lon-thiet-ke-dep-hang-chinh-hang-p74911967.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/55/7b/9f/705f0861e479a3dcf9a44e6e1642c142.png,No,,No,No,25
Điện thoại Vsmart Star 4 (3GB/32GB)-màu xanh dương-chính hãng 100%,2270000,No,No,2,7018298084117,https://tiki.vn/dien-thoai-vsmart-star-4-3gb-32gb-mau-xanh-duong-chinh-hang-100-p75515658.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/c6/85/4f/3a48f55651811831791af1d2cfe6a235.jpg,No,,No,No,9
Điện thoại di động GSM Vtel A1 - Hàng chính hãng,159000,Yes,No,20,1689698016037,https://tiki.vn/dien-thoai-di-dong-gsm-vtel-a1-hang-chinh-hang-p40343230.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/a6/2c/44/700172612172003e3c07a49359c169b6.png,No,,No,No,21
Điện Thoại Mobell Rock1- Hàng Chính Hãng,305000,No,No,6,2737923132287,https://tiki.vn/dien-thoai-mobell-rock1-hang-chinh-hang-p13861313.html?src=ss-organic,4,https://salt.tikicdn.com/cache/280x280/ts/product/29/51/45/0ffb80dd126a297c0aebba29bea13d00.jpg,No,,No,No,32
Điện thoại di động Forme D777 - Hàng Chính Hãng,399000,No,No,22,4367427331114,https://tiki.vn/dien-thoai-di-dong-forme-d777-hang-chinh-hang-p9727985.html?spid=9727987&src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/50/41/6b/6c87ec6482444b2be1b133a01489a0a9.jpg,No,,No,No,0
Máy Tính Bảng Kindle Fire HD8 (8th) 16GB (2019) - Hàng Chính Hãng,2099000,No,No,63,8561346577813,https://tiki.vn/may-tinh-bang-kindle-fire-hd8-8th-16gb-2019-hang-chinh-hang-p7184855.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/42/8b/3c/7e5b8c460fe4446ab529b8d7516a7821.jpg,Yes,,No,No,30
Điện thoại trẻ em MKIDS - Hàng chính hãng của Viettel,400000,Yes,No,33,7081701213381,https://tiki.vn/dien-thoai-tre-em-mkids-hang-chinh-hang-cua-viettel-p1985993.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/98/9d/6a/664ae40c42aa90c21512031f8da85fef.png,No,,No,No,43
Điện thoại Itel it9200 4G - Hàng chính hãng,790000,No,Yes,0,2830198643424,https://tiki.vn/dien-thoai-itel-it9200-4g-hang-chinh-hang-p87866915.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,11
Máy Đọc Sách Kindle Fire HD 10 (Đen) - Hàng Nhập Khẩu,3200000,No,No,7,8075882681342,https://tiki.vn/may-doc-sach-kindle-fire-hd-10-den-hang-nhap-khau-p2119907.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/27/db/8c/1dabc79561a94b328d6c445cf437bc27.jpg,Yes,,No,No,16
Điện thoại di động GSM Vtel C1 - Hàng chính hãng,179000,Yes,No,16,6398924774775,https://tiki.vn/dien-thoai-di-dong-gsm-vtel-c1-hang-chinh-hang-p40348221.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/24/14/3d/307e8d747cea3806b599bf63846f0723.png,No,,No,No,15
Máy tính bảng Vankyo MatrixPad Z10 - Hàng Chính Hãng,4190000,No,No,0,7319552097127,https://tiki.vn/may-tinh-bang-vankyo-matrixpad-z10-hang-chinh-hang-p72310352.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/d8/54/d4/750674f7a44628bb6f0082d1545cd7b2.jpg,No,,No,No,28
Máy Tính Bảng Huawei T5 10 (3GB/32GB) - Hàng Phân Phối Chính Hãng,4490000,Yes,No,3,4700331817792,https://tiki.vn/may-tinh-bang-huawei-t5-10-3gb-32gb-hang-phan-phoi-chinh-hang-p75320704.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/59/a2/d3/0fd9f63cfd94d62a6a2c830d9970dd06.jpg,No,,Yes,No,10
Điện Thoại Bàn Không Dây Panasonic KX-TGC410 - Hàng Chính Hãng,999000,No,No,6,7348726329757,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgc410-hang-chinh-hang-p21317030.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/93/0e/e1/ba7c657c02f03b12349595c2da9e61a8.jpg,No,,No,No,43
Điện Thoại Di Động Forme Gorilla Coffee - Hàng Chính Hãng,299000,No,No,4,4341719791244,https://tiki.vn/dien-thoai-di-dong-forme-gorilla-coffee-hang-chinh-hang-p13328288.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/cf/9c/65/522eb6151f1ca535193ecc6c5427931e.jpg,No,,No,No,17
Điện Thoại iPhone 11 256GB  - Hàng Nhập Khẩu,19800000,No,Yes,0,9123550285015,https://tiki.vn/dien-thoai-iphone-11-256gb-hang-nhap-khau-p33969367.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,27
"Điện thoại Vtel Happy H11 (Điện thoại cho người già - 2 Sim) - Gọi SOS khẩn,  Số To, Chữ To, Loa to, FM loa ngoài, Pin lớn, Thiết Kế Đẹp - Hàng Chính Hãng",299000,Yes,No,4,1933660062608,https://tiki.vn/dien-thoai-vtel-happy-h11-dien-thoai-cho-nguoi-gia-2-sim-goi-sos-khan-so-to-chu-to-loa-to-fm-loa-ngoai-pin-lon-thiet-ke-dep-hang-chinh-hang-p75790246.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/65/fc/fb/af3beb97bf87ff8474a24f03bfa30ad1.png,No,,No,No,25
Điện Thoại Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,256000,No,No,12,4233359791817,https://tiki.vn/dien-thoai-ban-panasonic-kx-ts500mx-hang-chinh-hang-p14084476.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/8c/58/50/0d3e16d51e72a3812d70a9bf322a8165.jpg,No,,No,No,40
"HUAWEI P40 Pro+ 5G (8+512G)| Bộ 5 Camera Siêu Tầm Nhìn Leica, Cảm biến 1/1,28 inch | Zoom Quang Học 10x, Zoom tối đa 100x | Nano Ceramic, Màn hình 90 Hz, IP68 | Ảnh chân dung AI, HUAWEI Golden Snap | Hàng Chính Hãng",24990000,No,No,0,2895231169581,https://tiki.vn/huawei-p40-pro-5g-8-512g-bo-5-camera-sieu-tam-nhin-leica-cam-bien-1-1-28-inch-zoom-quang-hoc-10x-zoom-toi-da-100x-nano-ceramic-man-hinh-90-hz-ip68-anh-chan-dung-ai-huawei-golden-snap-hang-chinh-hang-p87054916.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/d5/1b/90/55eafa91749675d930714c4dbb5546ea.jpg,No,,No,No,22
Điện thoại để bàn Panasonic KX-TS880 hàng chính hãng,845000,No,No,5,4381432283220,https://tiki.vn/dien-thoai-de-ban-panasonic-kx-ts880-hang-chinh-hang-p16521748.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/66/f6/8c/d27276cd9a9849356dc5382f03a18972.jpg,No,,No,No,20
Điện thoại di động GSM Vtel C2 - Hàng chính hãng,195000,Yes,No,12,3082026026391,https://tiki.vn/dien-thoai-di-dong-gsm-vtel-c2-hang-chinh-hang-p40350394.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/73/c1/40/8ff17618f21d326e73e62b51032f398d.png,No,,No,No,11
Điện Thoại Bàn Homephone lắp sim - Lắp Tất Cả Các Sim Đi Động - Di Chuyển Mang Đi Khắp Nơi - Hàng Chính Hãng,629000,No,No,1,3711677253053,https://tiki.vn/dien-thoai-ban-homephone-lap-sim-lap-tat-ca-cac-sim-di-dong-di-chuyen-mang-di-khap-noi-hang-chinh-hang-p62242668.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/4c/df/7d/b76a5733e59bbee16e6c4ba773259af2.jpg,No,,No,No,40
"Điện thoại Vtel Happy H11 (Điện thoại cho người già - 2 Sim) - Gọi SOS khẩn,  Số To, Chữ To, Loa to, FM loa ngoài, Pin lớn",299000,Yes,No,2,5992897722767,https://tiki.vn/dien-thoai-vtel-happy-h11-dien-thoai-cho-nguoi-gia-2-sim-goi-sos-khan-so-to-chu-to-loa-to-fm-loa-ngoai-pin-lon-p75790376.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/27/9a/6c/1119d725ae33a16ccf705d34910c2e4b.jpg,No,,No,No,25
Điện Thoại Dành Cho Người Cao Tuổi iTel 2590 - Pin Trâu - Loa To - Sóng Khỏe - Hàng Chính Hãng,465000,Yes,No,12,8768807775003,https://tiki.vn/dien-thoai-danh-cho-nguoi-cao-tuoi-itel-2590-pin-trau-loa-to-song-khoe-hang-chinh-hang-p72000836.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/5a/cd/f1/ce8f61a0d2f5327652389c0b313e6e9a.jpg,No,,No,No,23
Điện thoại bàn không dây Panasonic KX-TGC412 - Hàng Chính Hãng,1380000,No,No,4,1863973677728,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgc412-hang-chinh-hang-p21466227.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/20/e5/eb/ba9cba81b41bcc27f1359707ceb7fe18.jpg,No,,No,No,25
Nokia 110 Dual Sim (2019) - Xanh - Hàng chính hãng,449000,No,No,1,3067657530318,https://tiki.vn/nokia-110-dual-sim-2019-xanh-hang-chinh-hang-p35532358.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/75/fd/2c/e408bf22be7c76a78a33a26afa4eb96c.png,No,,No,No,4
Máy tính bảng Kindle Fire HD 10 - Hàng Nhập Khẩu,3185000,Yes,No,3,3848900420316,https://tiki.vn/may-tinh-bang-kindle-fire-hd-10-hang-nhap-khau-p52398564.html?src=ss-organic,4,https://salt.tikicdn.com/cache/280x280/ts/product/e5/a9/f2/357827eab38a78b848d0d73c7085aa4f.jpg,No,,No,No,29
Máy Đọc Sách Likebook Mars - Hàng chính hãng,4790000,No,Yes,8,6082709517687,https://tiki.vn/may-doc-sach-likebook-mars-hang-chinh-hang-p24505295.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,20
Điện Thoại Realme C12 (3GB/32GB) -Đã kích hoạt điện tử-  Hàng Chính Hãng,2650000,Yes,Yes,0,1842873473808,https://tiki.vn/dien-thoai-realme-c12-3gb-32gb-da-kich-hoat-dien-tu-hang-chinh-hang-p90331998.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,24
Điện Thoại Huawei P30 Lite - Hàng Chính Hãng,5490000,No,No,0,2553975418380,https://tiki.vn/dien-thoai-huawei-p30-lite-hang-chinh-hang-p12630187.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/73/b7/30/3c99ffe7b0debc22f87f3025082021f6.jpg,No,,Yes,No,27
Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,480000,No,No,11,2974966219340,https://tiki.vn/dien-thoai-ban-panasonic-kx-tsc11-hang-chinh-hang-p4048581.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/1e/d0/02/a1ddac9b56a2df5a4e1aa925eab04a22.jpg,No,,No,No,13
"Điện thoại Oukitel WP6 (Chống va đập,chống nước,Ram 6Gb,Rom 128Gb,pin 10.000mAh) - Hàng chính hãng",6990000,No,Yes,0,5964494116089,https://tiki.vn/dien-thoai-oukitel-wp6-chong-va-dap-chong-nuoc-ram-6gb-rom-128gb-pin-10-000mah-hang-chinh-hang-p65091422.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,13
Điện Thoại Bàn Panasonic KXTGD312CX - Hàng Chính Hãng,1399000,No,Yes,4,7976855932977,https://tiki.vn/dien-thoai-ban-panasonic-kxtgd312cx-hang-chinh-hang-p4065031.html?src=ss-organic,5,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,,No,No,24
"Điện thoại bàn cố định không dây lắp các loại sim cố định, di động Viettel, Mobi, Vina...",750000,No,No,3,5446624359615,https://tiki.vn/dien-thoai-ban-co-dinh-khong-day-lap-cac-loai-sim-co-dinh-di-dong-viettel-mobi-vina-p38309582.html?src=ss-organic,4,https://salt.tikicdn.com/cache/280x280/ts/product/f4/07/8a/ef17145fe64aaa31570d6adb7fc5d014.jpg,No,,No,No,50
"Máy đọc sách Kobo Libra H20 8GB Trắng/Đen có đèn nền vàng, chống nước - Hàng nhập khẩu",5050000,No,No,1,8639238599377,https://tiki.vn/may-doc-sach-kobo-libra-h20-8gb-trang-den-co-den-nen-vang-chong-nuoc-hang-nhap-khau-p74776150.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/2c/12/8f/6530deee7b232c8616d9bb42fbe2129d.jpg,No,,No,No,16
Điện thoại bàn Không Dây Lắp Sim Homephone Hp1002c,848000,No,No,8,7362768781274,https://tiki.vn/dien-thoai-ban-khong-day-lap-sim-homephone-hp1002c-p11802138.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/7e/2c/41/e400dd89007c28f526f0cb336f7e1453.png,No,,No,No,14
Điện Thoại Di Động Forme L6 Hồng - Hàng Chính Hãng,345000,No,No,16,4990389463564,https://tiki.vn/dien-thoai-di-dong-forme-l6-hong-hang-chinh-hang-p8822674.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/70/9f/30/3fe8c66b99cef0a258bccd8c38043533.jpg,No,,No,No,1
Điện thoại Masstel Fami P20 - Hàng chính hãng,510000,No,No,0,1427473568025,https://tiki.vn/dien-thoai-masstel-fami-p20-hang-chinh-hang-p73247026.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/11/d1/d4/75ad18eb65bd75e8511447a45b492bd3.jpg,Yes,,No,No,7
Điện thoại Bphone B86s - Hàng chính hãng,9990000,No,No,4,2963140333606,https://tiki.vn/dien-thoai-bphone-b86s-hang-chinh-hang-p71092325.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/58/16/ed/a0c2bfa5d1f91dc7a88ad0625273ea42.jpg,No,,No,No,0
Điện Thoại Huawei Y9S (6G/128G) | Kirin 710F | Màn Hình Tràn Viền 6.59 Inch | Camera Selfie 16 MP Bật Lên Tự Động | Hàng Chính Hãng - Xanh Thiên Thanh,5990000,No,No,1,7164458028641,https://tiki.vn/dien-thoai-huawei-y9s-6g-128g-kirin-710f-man-hinh-tran-vien-6-59-inch-camera-selfie-16-mp-bat-len-tu-dong-hang-chinh-hang-xanh-thien-thanh-p74556919.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/ea/64/ce/1f843c505056a4f5d0c1c6618044a8fc.jpg,Yes,,Yes,No,0
Điện thoại Samsung Galaxy A02s (4GB/64GB)-Đã Kích Hoạt Bảo Hành Điện Tử-Hàng Chính Hãng,2760000,No,No,0,8135772307506,https://tiki.vn/dien-thoai-samsung-galaxy-a02s-4gb-64gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p87844791.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/0c/93/95/eea4fb598e3099ff73465a9e9a8f3ada.jpg,No,,No,No,23
Điện thoại để bàn Panasonic KX-TS560 hàng chính hãng,555000,No,No,4,1094586320156,https://tiki.vn/dien-thoai-de-ban-panasonic-kx-ts560-hang-chinh-hang-p16518032.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/7a/d2/f9/e2df45c90de472b9fa0ebdff56798b8b.jpg,No,,No,No,37
Máy tính bảng Vankyo MatrixPad Z4 - Hàng Chính Hãng,2790000,No,No,2,4706620848614,https://tiki.vn/may-tinh-bang-vankyo-matrixpad-z4-hang-chinh-hang-p72042234.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/f6/df/81/57b93d3a68359e0bf22b2fec98c5857c.jpg,No,,No,No,39
Máy Đọc Sách Kindle Oasis 2018 (9th) - Xám Kim Loại - Hàng nhập khẩu,4950000,No,No,4,4837584611317,https://tiki.vn/may-doc-sach-kindle-oasis-2018-9th-xam-kim-loai-hang-nhap-khau-p20959363.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/d0/0f/7e/72a56ead5c6c2770885c8e6e7276ab44.jpg,No,,No,No,38
Máy Đọc Sách Onyx Boox Note 3 - Hàng Chính Hãng,13790000,No,Yes,0,4989675633609,https://tiki.vn/may-doc-sach-onyx-boox-note-3-hang-chinh-hang-p76798413.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,8
Điện thoại phổ thông người già Masstel IZI 206 - Hàng chính hãng,390000,No,No,0,8044849427170,https://tiki.vn/dien-thoai-pho-thong-nguoi-gia-masstel-izi-206-hang-chinh-hang-p6803095.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/9f/2b/10/763c0f99596dc082b24034b05c050f67.png,No,,No,No,22
Điện Thoại Itel IT2163 - Hàng Chính Hãng,209000,No,No,5,5444541787849,https://tiki.vn/dien-thoai-itel-it2163-hang-chinh-hang-p23105940.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/25/9b/13/dfc8d9fad14df4e1475931287e799789.jpg,No,,No,No,0
Điện thoại Black shark 3 (8GB/128GB) - Hàng QUỐC TẾ CHÍNH HÃNG,14490000,No,Yes,1,4613334579003,https://tiki.vn/dien-thoai-black-shark-3-8gb-128gb-hang-quoc-te-chinh-hang-p56519259.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,,No,No,3
Máy Tính Bảng Huawei Matepad Pro | Màn Hình HUAWEI FullView | Chipset Kirin 990 Flagship | HUAWEI Share | Hàng Chính Hãng,14990000,No,No,0,7379016696478,https://tiki.vn/may-tinh-bang-huawei-matepad-pro-man-hinh-huawei-fullview-chipset-kirin-990-flagship-huawei-share-hang-chinh-hang-p90835621.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/e8/b3/cd/7751b089cb66fcde65fad5ba786d0c56.jpg,No,,No,No,25
Điện thoại Cố định Panasonic KX-TS880MX - Hàng chính hãng,799000,No,No,3,7861015848987,https://tiki.vn/die-n-thoa-i-co-di-nh-panasonic-kx-ts880mx-hang-chinh-hang-p11418386.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/c0/4b/ce/cd9753c56f2e5b7a34c8422cf46175c2.jpg,No,,No,No,16
